Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House
Muggle-born,9.0,1.0,2.0,4.0,0.0,6.0,8.0,2.0,Gryffindor
,,,,,,3.0,,,
Half-blood,37.753143662079644,31.386503589659878,29.004679095408093,32.963839961301574,13.32448242854327,35.08664520938438,48.253590780630326,43.596212112394824,Slytherin
Half-blood,,6.0,,,3.0,,,,
Half-blood,10.0,1.0,2.0,1.0,4.0,10.0,10.0,1.0,Gryffindor
,,,3.0,,,10.0,,,Gryffindor
Muggle-born,7.0,7.0,4.0,9.0,10.0,6.0,7.0,3.0,Slytherin
Pure-blood,10.0,6.0,4.0,3.0,3.0,6.0,8.0,5.0,Gryffindor
Half-blood,10.0,7.0,6.0,1.0,0.0,5.0,9.0,1.0,Gryffindor
Pure-blood,93.22041209380332,8.28060309208355,1.9738711105719011,22.425418262158296,0.0,67.00332330031779,99.36098714037031,11.007550582367898,Gryffindor
Pure-blood,,,,4.0,,,,,
Half-blood,19.04261881419867,2.2206545611496002,67.87321237022803,18.935599751763732,15.996178312790892,0.0,13.499353516354725,0.9744598244264788,Hufflepuff
Half-blood,9.297296606424123,6.471995684532697,54.344982998120216,45.15591214251081,31.654702634842792,7.000990801309312,76.20708902808508,31.363408830965028,Gryffindor
Muggle-born,7.0,5.0,7.0,6.0,2.0,5.0,9.0,1.0,Gryffindor
Muggle-born,6.0,7.0,7.0,6.0,0.0,0.0,6.0,5.0,Hufflepuff
Half-blood,5.0,8.0,6.0,3.0,3.0,6.0,5.0,8.0,Ravenclaw
Half-blood,3.0,2.0,2.0,9.0,8.0,6.0,9.0,6.0,Slytherin
,,,,,,,,,
,,,,,1.0,,,,Hufflepuff
Half-blood,6.0,2.0,8.0,4.0,2.0,6.0,7.0,7.0,Hufflepuff
Pure-blood,12.105591276444937,27.551149577883656,25.8047499934817,1.7796244505100973,72.15729865116896,1.8866517812619337,51.496033795562404,34.45610968309979,Slytherin
Pure-blood,6.0,7.0,3.0,10.0,9.0,10.0,10.0,3.0,Slytherin
Half-blood,1.0,8.0,4.0,5.0,2.0,6.0,1.0,8.0,Ravenclaw
,7.0,,,,1.0,,,,
,,,,,,3.0,,,
Pure-blood,3.0,2.0,3.0,7.0,9.0,7.0,7.0,3.0,Slytherin
Muggle-born,7.0,9.0,6.0,3.0,3.0,0.0,2.0,7.0,Ravenclaw
Muggle-born,52.371818814187726,20.92847588454852,38.960772975688606,24.17846343581425,0.0,44.290247634261625,50.48851375331584,4.822056917332917,Gryffindor
,,6.0,,,0.0,,,,
Pure-blood,33.79940250015951,23.697904202818087,2.427180917808651,52.150664436284615,47.82629242450123,40.22350866195373,42.48145009511301,15.214715926790284,Slytherin
Pure-blood,4.350784075450572,9.328165441661527,78.64092575203145,66.06043892979854,5.434129012422236,10.946326928368201,13.975981510465479,30.52866141824336,Hufflepuff
Pure-blood,8.609484742352796,21.042838832017704,39.6585616676597,1.7589781169906056,36.07586893671864,17.31133795385986,4.5951021395887075,38.3215392066233,Ravenclaw
,,,,,,,,,
Pure-blood,9.0,5.0,1.0,3.0,5.0,5.0,8.0,3.0,Gryffindor
,,,,7.0,,,7.0,,
Pure-blood,9.0,3.0,5.0,5.0,3.0,10.0,8.0,4.0,Gryffindor
,,3.0,,,,,,,Gryffindor
Muggle-born,27.765642273469574,66.97722431983347,42.38801184735465,33.65157770013741,11.777730492060801,3.691367708688097,24.764114095562647,40.34935952527671,Ravenclaw
Pure-blood,5.0,8.0,2.0,7.0,3.0,2.0,4.0,9.0,Ravenclaw
,,,,,,,,,Gryffindor
Muggle-born,39.74037185899354,3.5506220507529456,63.6948673837789,17.906983023677743,37.07928797721179,0.0,14.16586772075319,3.216082682524276,Hufflepuff
,,,,,,,,10.0,Ravenclaw
Muggle-born,8.0,7.0,3.0,1.0,0.0,9.0,10.0,4.0,Gryffindor
Pure-blood,1.0,8.0,6.0,1.0,4.0,4.0,3.0,9.0,Ravenclaw
Muggle-born,8.0,7.0,3.0,6.0,1.0,6.0,9.0,6.0,Gryffindor
Pure-blood,7.0,5.0,5.0,10.0,7.0,6.0,7.0,6.0,Slytherin
Muggle-born,9.252070373456474,15.620330706044989,4.126950607248072,61.870262637365194,53.80647059942294,39.5489292002695,66.59191615593515,15.88752272946028,Slytherin
Muggle-born,14.665850891205931,2.0864015393065247,28.759370112768128,36.95336198385129,3.556491301722655,5.832482437475528,9.08062515103739,19.391938494381545,Hufflepuff
Muggle-born,29.022470261863795,40.97719225511423,2.1890354427755394,6.284159207958593,15.934102764640313,0.0,50.187964784685775,66.82951337294065,Ravenclaw
Pure-blood,8.214107724337172,1.543374163879862,40.90796753272699,65.03558721343134,31.008212280529,25.401254101245815,79.00083780232538,25.877204222401794,Slytherin
Muggle-born,7.0,6.0,6.0,2.0,0.0,8.0,10.0,2.0,Gryffindor
Muggle-born,7.0,6.0,1.0,6.0,2.0,9.0,8.0,3.0,Gryffindor
,,,,,,,,,
Muggle-born,8.54747234391297,31.139456767501752,13.57586786800448,70.5335861987164,90.86422494656017,46.199551198016124,17.577820240631816,14.398522558244201,Slytherin
,,,,,,,,,
Pure-blood,6.0,1.0,7.0,1.0,4.0,7.0,6.0,1.0,Hufflepuff
Pure-blood,42.47928600903157,24.60648019768377,4.81426267949486,4.507975923316716,32.629434670970916,57.97746955066154,24.169977232457953,6.376188354416195,Ravenclaw
Muggle-born,6.0,7.0,1.0,3.0,0.0,3.0,6.0,7.0,Ravenclaw
,,,,,,,,,
,,,,,,,,,
Half-blood,25.78531071148891,30.869496849607458,28.503924819491026,4.377909858393046,0.0,56.74515075078841,22.511230909405995,70.47301185209932,Ravenclaw
Half-blood,45.11945429068765,2.700693356545012,44.70683160178662,43.58811969675282,0.3738718324182073,17.99976186673466,20.44036087651863,4.540078384410286,Hufflepuff
Pure-blood,26.63129753695488,6.268012283075251,17.934106468792898,14.620398050080361,33.19262350616252,12.649204844358353,54.7513162797021,26.595256198580817,Gryffindor
Half-blood,,,,,,,,5.0,Slytherin
Muggle-born,5.0,3.0,8.0,6.0,1.0,2.0,6.0,1.0,Hufflepuff
Pure-blood,7.0,3.0,2.0,2.0,1.0,7.0,7.0,7.0,Gryffindor
Pure-blood,2.0,8.0,4.0,5.0,3.0,4.0,7.0,9.0,Ravenclaw
Muggle-born,1.0,3.0,7.0,6.0,1.0,1.0,2.0,6.0,Hufflepuff
Pure-blood,17.36821952937143,15.26519752788194,39.330886874106575,24.49283846088865,18.600804853463323,18.381796215126073,55.31731291389515,22.251250762704515,Gryffindor
Pure-blood,7.0,8.0,4.0,6.0,5.0,4.0,7.0,9.0,Ravenclaw
Pure-blood,14.472696000212812,10.105003338128443,26.487188102509027,19.728589839498987,9.75526695242993,5.778188580219597,4.410764575175793,3.239122874094065,Hufflepuff
Half-blood,5.0,7.0,1.0,9.0,7.0,9.0,10.0,5.0,Slytherin
Muggle-born,47.13646840323478,14.749930695908454,1.5090863748729872,59.5984245606034,2.6527792322781254,23.956016962916426,6.875566941126216,10.082921069100747,Gryffindor
Muggle-born,10.679168735404469,5.59892771054408,11.819831176216118,47.96243876694308,9.859138697756446,23.65595903449064,3.1095938807241477,23.98258581495838,Ravenclaw
Half-blood,55.8077453873999,49.08500460708092,8.603005301578756,17.94603565491769,18.645961411670072,7.138351154168983,25.17450120270777,38.8196935214941,Ravenclaw
Muggle-born,2.0,1.0,10.0,7.0,3.0,6.0,2.0,5.0,Hufflepuff
Pure-blood,4.0,2.0,8.0,7.0,0.0,3.0,2.0,4.0,Hufflepuff
,,,,,,,,,
Muggle-born,1.0,8.0,2.0,1.0,4.0,5.0,5.0,10.0,Ravenclaw
Pure-blood,88.69820400778538,38.09616678403848,20.589217816955202,14.269920608691773,0.0,21.56962384525693,51.93880711097336,30.95449515162496,Gryffindor
Muggle-born,1.0,8.0,2.0,1.0,4.0,5.0,5.0,10.0,Ravenclaw
,,,5.0,,,,,,
,,,,,,,,,
,,,,,5.0,,,,
Muggle-born,9.0,7.0,3.0,6.0,0.0,8.0,10.0,3.0,Gryffindor
Pure-blood,1.0,3.0,3.0,7.0,9.0,7.0,7.0,2.0,Slytherin
,,,,,,,,,Hufflepuff
Pure-blood,63.83673437254451,34.09928984484156,23.42156870988064,6.750518989756044,2.839781559841725,43.91685135887414,21.02554855017536,24.98856949021007,Ravenclaw
Half-blood,24.217923218278862,68.7617056903168,55.53477263316741,5.52549297080347,17.64520893862816,11.072301216304115,43.16388613544005,29.640270579830915,Ravenclaw
,,,,,,,7.0,,
Muggle-born,4.331916691195143,25.04652768590188,2.114101153073908,10.558441963273134,1.1302535912059892,26.642602401508064,30.541982626542353,5.903596775798128,Ravenclaw
Muggle-born,3.0,10.0,1.0,3.0,1.0,0.0,4.0,9.0,Ravenclaw
Muggle-born,6.0,8.0,7.0,4.0,4.0,3.0,5.0,10.0,Ravenclaw
Muggle-born,1.0,10.0,1.0,2.0,5.0,2.0,7.0,9.0,Ravenclaw
Muggle-born,11.048525601973513,44.08915011503364,52.54968659802765,45.69516566551857,10.410783719765277,6.128909226429508,33.47021284440158,3.839669659513472,Ravenclaw
Muggle-born,43.13003307296967,27.84555233457493,36.09494660958055,5.188434826547142,22.942613677181694,59.86127691183967,16.086337567781936,43.69455071573452,Gryffindor
,,,,,,,,,
Pure-blood,2.0,1.0,10.0,6.0,1.0,1.0,4.0,5.0,Hufflepuff
Muggle-born,7.0,7.0,4.0,9.0,10.0,6.0,7.0,3.0,Slytherin
Pure-blood,9.576553265787982,11.580454795327,76.92151491662334,1.572514974507415,1.499025188740355,22.018702556886957,58.39548946968918,12.547622889628151,Hufflepuff
,,,,1.0,,,,,
,,,,5.0,,,,,Gryffindor
,,,,,,,,,
Muggle-born,1.0,7.0,5.0,1.0,3.0,7.0,3.0,8.0,Ravenclaw
Half-blood,2.9852974679246365,30.196117628441925,47.52533288364926,48.533981859971185,12.712403214029932,58.77764580090985,34.57891761307114,8.948577283706816,Slytherin
Pure-blood,5.0,1.0,7.0,7.0,8.0,6.0,10.0,3.0,Slytherin
Muggle-born,10.0,6.0,5.0,2.0,4.0,6.0,7.0,5.0,Gryffindor
Half-blood,6.0,1.0,8.0,4.0,3.0,3.0,4.0,2.0,Hufflepuff
Muggle-born,3.0,7.0,9.0,2.0,2.0,7.0,2.0,7.0,Hufflepuff
,,,,,,,,,
Pure-blood,7.0,4.0,4.0,3.0,3.0,8.0,7.0,7.0,Gryffindor
Half-blood,6.0,8.0,3.0,1.0,4.0,3.0,6.0,10.0,Ravenclaw
Half-blood,,,,,,,,,Hufflepuff
,2.0,,9.0,,0.0,,,1.0,
Muggle-born,73.09368984022868,17.82301119928584,18.745071386890043,3.438538239491921,23.915976233874307,10.96165743348709,72.38362240978783,17.690241316757216,Gryffindor
,,,,,,,8.0,,
Half-blood,4.0,9.0,4.0,6.0,3.0,7.0,5.0,7.0,Ravenclaw
,,,,,,,,,
Pure-blood,2.0,4.0,2.0,10.0,7.0,10.0,8.0,7.0,Slytherin
,,,,,,,,10.0,Ravenclaw
Pure-blood,6.0,6.0,5.0,9.0,10.0,6.0,8.0,5.0,Slytherin
Muggle-born,4.581035720762712,87.10138876281209,49.301266014372366,25.835072713206856,34.64380607385283,0.0,36.69125453667148,43.39588708980936,Ravenclaw
,,,,,,,,,
Pure-blood,3.0,3.0,2.0,7.0,10.0,9.0,9.0,4.0,Slytherin
,7.0,6.0,,,,,,6.0,
Half-blood,6.0,8.0,3.0,1.0,4.0,3.0,6.0,10.0,Ravenclaw
Half-blood,3.0,9.0,3.0,5.0,4.0,1.0,6.0,7.0,Ravenclaw
,,,,,5.0,,,,
Half-blood,14.601495795629456,23.294860418334395,6.289432748562541,57.85977831326832,9.86377922521801,6.035335218213287,10.618756276555624,61.21771182773758,Ravenclaw
Muggle-born,1.0,10.0,5.0,4.0,1.0,5.0,4.0,10.0,Ravenclaw
Half-blood,4.0,7.0,7.0,3.0,1.0,1.0,5.0,1.0,Hufflepuff
Muggle-born,24.84002478251045,28.870127568617924,11.007222437569833,1.3853998613987462,19.324727693202306,11.40837914433018,22.03990124060994,48.756311999970634,Hufflepuff
Half-blood,6.0,6.0,10.0,2.0,1.0,4.0,2.0,2.0,Hufflepuff
Pure-blood,12.576099499407935,24.83119211941967,51.26835617587458,33.69465506915165,0.0,47.320491730724925,7.735445780389085,22.641997973481537,Hufflepuff
Pure-blood,4.0,3.0,8.0,6.0,2.0,5.0,1.0,7.0,Hufflepuff
,,,2.0,,,9.0,,,
Pure-blood,7.0,7.0,6.0,9.0,8.0,6.0,9.0,3.0,Slytherin
,4.0,,,,,10.0,,,
Pure-blood,21.85889628429914,19.796046559600352,67.77426784069992,23.16119405665812,2.819851767900578,38.5268666492061,48.33414222024509,14.428033767057514,Gryffindor
,8.0,5.0,,,,10.0,,,
Pure-blood,9.0,3.0,5.0,5.0,3.0,10.0,8.0,4.0,Gryffindor
Muggle-born,10.0,1.0,7.0,1.0,2.0,8.0,9.0,5.0,Gryffindor
Pure-blood,6.994220544907316,43.69627329260919,59.844238204108215,2.046925501416066,1.0453328060109934,9.224828518730826,7.233885523564426,45.68013129611734,Hufflepuff
Muggle-born,3.0,10.0,6.0,6.0,2.0,0.0,6.0,7.0,Ravenclaw
Half-blood,32.88056055617318,64.12998349320466,23.522293600152445,22.621646454700507,69.9269164473973,32.75281685135442,55.38864440833438,0.6635216764044078,Slytherin
Pure-blood,7.0,1.0,2.0,8.0,8.0,5.0,8.0,6.0,Slytherin
Muggle-born,2.0,9.0,6.0,7.0,1.0,5.0,5.0,10.0,Ravenclaw
Pure-blood,6.0,7.0,7.0,1.0,3.0,5.0,4.0,9.0,Ravenclaw
,,3.0,,,,,7.0,,
,,3.0,,,,,,,
,,,10.0,,,,,,
Muggle-born,,,,,,,,1.0,Hufflepuff
Half-blood,6.0,4.0,10.0,1.0,5.0,3.0,2.0,6.0,Hufflepuff
,,,,,,,,,
,,,,,1.0,,,,
,,,,,,,,,
Muggle-born,80.3942122940448,3.154227878784248,16.30586370188853,0.43258012313609023,2.713637790245453,47.742753446557,26.361526706218967,8.39744704074619,Gryffindor
Half-blood,48.626061863111076,12.442647181359474,41.37928710006314,85.17088699570122,63.021745390702826,80.627463170271,54.58564383529874,44.76052329987968,Slytherin
Pure-blood,22.855549631297997,33.06816954974061,7.652514201573513,64.06065015719616,17.125668265617826,19.270997207487323,52.309710432827075,27.87512965910299,Ravenclaw
Half-blood,9.0,4.0,4.0,4.0,3.0,5.0,10.0,4.0,Gryffindor
Half-blood,55.79607786618345,16.36868678522533,1.8662591713303567,59.8914873393073,7.5705237284876405,26.32461887343782,41.849264650071696,9.280134636914406,Gryffindor
Half-blood,,,10.0,,,,,,Hufflepuff
Half-blood,36.04799421185834,7.836025258696297,17.500523124293608,23.265658908366607,11.917530378306795,67.48825523325081,41.16290312915937,10.35785254631545,Ravenclaw
Muggle-born,2.0,10.0,2.0,3.0,5.0,7.0,5.0,8.0,Ravenclaw
Half-blood,8.0,3.0,1.0,2.0,3.0,6.0,9.0,2.0,Gryffindor
Half-blood,10.0,3.0,3.0,6.0,4.0,9.0,10.0,1.0,Gryffindor
,,,7.0,,,,3.0,,
Half-blood,5.0,6.0,10.0,4.0,4.0,6.0,2.0,4.0,Hufflepuff
Pure-blood,6.0,7.0,9.0,6.0,5.0,2.0,6.0,1.0,Hufflepuff
Half-blood,1.0,7.0,3.0,9.0,10.0,7.0,10.0,5.0,Slytherin
Half-blood,9.484586395300918,53.758803160762874,38.85753122078044,5.81180156238291,0.0,0.0,9.858333119202996,82.6888761363012,Ravenclaw
Half-blood,11.54582905144268,15.360830345079451,61.87046045354503,29.62097091370695,8.31986044688705,4.967698447871892,54.871706932050344,35.97984022644886,Hufflepuff
,,7.0,,,,7.0,5.0,,
Half-blood,1.6390923499231316,12.689868369241042,83.8174693206785,9.44612483435452,15.70588569476839,8.288288408867476,34.79399679969788,1.6899019723569806,Hufflepuff
Muggle-born,6.0,6.0,7.0,10.0,7.0,7.0,9.0,6.0,Slytherin
Muggle-born,1.1054758775209264,40.44552222353717,17.25229049649266,32.4376728126498,23.59489391803514,34.49022525147051,9.770277559375385,46.1469246114531,Ravenclaw
Pure-blood,1.0,2.0,8.0,6.0,3.0,1.0,3.0,4.0,Hufflepuff
Half-blood,2.0,7.0,7.0,10.0,8.0,8.0,7.0,4.0,Slytherin
Half-blood,1.0,2.0,7.0,3.0,1.0,1.0,5.0,3.0,Hufflepuff
Pure-blood,4.0,3.0,9.0,1.0,2.0,7.0,5.0,4.0,Hufflepuff
Muggle-born,7.0,10.0,1.0,2.0,4.0,0.0,5.0,10.0,Ravenclaw
Muggle-born,9.0,7.0,1.0,6.0,1.0,7.0,7.0,5.0,Gryffindor
Pure-blood,1.0,6.0,10.0,4.0,0.0,6.0,5.0,6.0,Hufflepuff
Muggle-born,12.35857479173458,10.20644201858812,0.8061347779483462,73.41540950653808,55.13946743235021,43.487459566024754,55.45379981370442,26.82061530217922,Slytherin
Half-blood,3.0,7.0,1.0,7.0,1.0,7.0,4.0,9.0,Ravenclaw
Pure-blood,4.0,9.0,4.0,4.0,5.0,4.0,7.0,7.0,Ravenclaw
Half-blood,4.0,9.0,4.0,6.0,3.0,7.0,5.0,7.0,Ravenclaw
Half-blood,5.0,2.0,8.0,5.0,0.0,1.0,1.0,4.0,Hufflepuff
Half-blood,4.576696188189769,33.34544624281003,0.9509173416175635,24.979907768123443,9.013115371752463,55.40429849770441,55.24987702112575,14.405518697698492,Gryffindor
,,,,,,,,,
Pure-blood,2.0,5.0,10.0,4.0,2.0,2.0,2.0,1.0,Hufflepuff
Half-blood,17.165507954573094,26.32103101698332,51.84709664372002,18.49643148584732,8.99233690145427,10.14733003198625,3.1987986399093407,31.088588804853387,Hufflepuff
Pure-blood,2.0,2.0,9.0,2.0,0.0,7.0,4.0,6.0,Hufflepuff
Pure-blood,10.0,5.0,6.0,2.0,0.0,8.0,7.0,3.0,Gryffindor
,,,8.0,6.0,,,,,
,,,,9.0,,,,,
Muggle-born,5.0,1.0,6.0,7.0,8.0,5.0,8.0,4.0,Slytherin
Half-blood,2.0,6.0,8.0,5.0,1.0,0.0,2.0,2.0,Hufflepuff
,,,,,,,,,Slytherin
Half-blood,6.0,7.0,8.0,5.0,5.0,4.0,7.0,5.0,Hufflepuff
Muggle-born,2.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0,Hufflepuff
Muggle-born,8.0,5.0,7.0,1.0,5.0,10.0,8.0,2.0,Gryffindor
Muggle-born,8.0,4.0,1.0,5.0,1.0,6.0,8.0,4.0,Gryffindor
,,,,,,,,,
,,,,,,,,,
,,,5.0,9.0,,,,,Slytherin
Half-blood,5.0,6.0,10.0,4.0,5.0,7.0,4.0,7.0,Hufflepuff
Half-blood,6.192136446498571,29.90428441485171,28.70523127086611,34.739792383505645,8.930036055723383,10.255376893092365,2.1279974647386566,72.95614476916187,Ravenclaw
,,,,,,,,,
Pure-blood,8.898613979162986,4.498143150540424,45.60651788945128,33.14195792963324,0.0,63.86480745589078,1.4261143769086284,10.141550101288026,Hufflepuff
Pure-blood,2.0,5.0,6.0,7.0,9.0,10.0,10.0,6.0,Slytherin
Half-blood,4.0,8.0,2.0,7.0,2.0,7.0,5.0,10.0,Ravenclaw
,,,,,,,,,
,4.0,,10.0,,,,,5.0,
Pure-blood,18.447974858718144,3.4449386888093785,11.262117164196956,54.399359969382374,68.43203989050272,57.01484430873,23.766333874891636,13.818792025632732,Slytherin
Pure-blood,40.130908023773586,17.74524279690693,2.0432014632147997,61.222525117050985,14.971962957861473,18.123341930977045,21.600533149149076,25.806094513645654,Ravenclaw
Muggle-born,7.0,8.0,1.0,5.0,1.0,4.0,1.0,9.0,Ravenclaw
Half-blood,40.378651774174706,25.12151750305088,9.44871088825176,11.9495613634555,9.361466759122022,5.726875009050985,17.862393861400278,7.591746799679122,Gryffindor
Pure-blood,20.414968670873087,22.13727161533015,29.36656299949864,29.68674612189129,16.850478784588276,1.735254604350416,10.064442825891232,30.269537995891508,Gryffindor
,,5.0,,,,7.0,,,
,,,,,,,,,
Pure-blood,2.0,5.0,9.0,4.0,0.0,6.0,1.0,4.0,Hufflepuff
Muggle-born,6.0,6.0,7.0,10.0,7.0,7.0,9.0,6.0,Slytherin
,,,,,,,,,
Muggle-born,2.0,1.0,8.0,1.0,3.0,6.0,1.0,3.0,Hufflepuff
Pure-blood,5.0,1.0,9.0,7.0,0.0,2.0,3.0,5.0,Hufflepuff
Muggle-born,6.0,3.0,10.0,3.0,0.0,3.0,6.0,6.0,Hufflepuff
Pure-blood,7.0,9.0,6.0,3.0,0.0,0.0,3.0,7.0,Ravenclaw
Muggle-born,6.0,9.0,1.0,5.0,1.0,4.0,3.0,10.0,Ravenclaw
Half-blood,15.108738448895373,2.175197584644563,1.7966351133601388,29.37293066929905,13.584305390460987,46.51905336234461,25.903396737081067,37.011939744743685,Ravenclaw
,,,,,,,,,
,7.0,,,,4.0,,9.0,6.0,
Pure-blood,54.07662120385237,3.683670110430577,9.730024459529705,69.02578059112982,28.02656097726186,13.85378666321585,20.734589775236895,9.576748980252624,Slytherin
Pure-blood,7.0,1.0,5.0,7.0,9.0,5.0,9.0,2.0,Slytherin
Half-blood,3.0,3.0,5.0,9.0,9.0,6.0,9.0,5.0,Slytherin
Muggle-born,8.0,4.0,6.0,3.0,1.0,5.0,10.0,3.0,Gryffindor
Half-blood,4.0,7.0,9.0,2.0,2.0,2.0,1.0,5.0,Hufflepuff
Pure-blood,4.0,2.0,8.0,7.0,0.0,3.0,2.0,4.0,Hufflepuff
,,,,,,,,,
Pure-blood,5.0,6.0,4.0,10.0,9.0,10.0,8.0,3.0,Slytherin
Muggle-born,4.579708586909379,40.2920472500298,7.70485132205814,6.059569902594324,47.700527563766464,21.455543326434444,11.52000752104272,37.54050185101105,Slytherin
Pure-blood,75.99514022570462,8.378711794742637,14.603383672716161,7.024998088726447,0.0,57.188471469190986,80.9753672716931,32.00466815004837,Gryffindor
Half-blood,33.73998325081677,23.81764505897068,57.133888531877766,34.24184244905408,29.02926998294598,31.342815472654678,80.6533004521094,19.984504865833305,Gryffindor
Half-blood,6.0,10.0,2.0,1.0,5.0,0.0,1.0,8.0,Ravenclaw
Half-blood,2.0,6.0,5.0,9.0,8.0,6.0,9.0,6.0,Slytherin
,,,,,,,,,
Half-blood,46.9856169875096,13.143738195048003,28.86346298114328,2.2921178786609326,8.306666626710417,36.771290057797195,10.493168388183229,30.718680506117853,Gryffindor
Pure-blood,9.0,3.0,5.0,5.0,3.0,10.0,8.0,4.0,Gryffindor
Pure-blood,56.35987824844137,25.568031121492755,13.636061418667003,5.6362472178372,2.766774055809605,4.5803653353586355,41.92176899301147,29.9344783695162,Ravenclaw
Half-blood,67.11284139537472,20.6428924695204,8.45828316351597,0.6761398830308516,1.907915764222858,19.22595918096869,63.73278486786012,6.887603239972559,Gryffindor
Half-blood,3.0,7.0,1.0,7.0,7.0,6.0,10.0,1.0,Slytherin
Pure-blood,25.42639743427425,4.096407234493925,65.27781164152042,32.09553338611094,56.74509069083642,6.436220484386858,79.88749884981029,3.332549867763172,Slytherin
Pure-blood,10.0,1.0,1.0,5.0,0.0,10.0,10.0,2.0,Gryffindor
Pure-blood,7.0,7.0,7.0,6.0,3.0,0.0,4.0,8.0,Ravenclaw
Muggle-born,15.520897834068125,4.682302249410415,54.48964795450696,17.388739765586678,8.812131977199035,14.51243695936098,48.20567702643146,0.6694335161623761,Hufflepuff
Muggle-born,10.557498991244785,16.645115698898156,3.2860462005065085,71.01346183082077,13.124109856025582,28.976497359323613,1.0860314336390875,14.14850784498984,Slytherin
,,,,,5.0,,,,
Muggle-born,8.0,1.0,3.0,1.0,0.0,9.0,7.0,2.0,Gryffindor
Pure-blood,1.0,4.0,10.0,1.0,4.0,4.0,4.0,5.0,Hufflepuff
Muggle-born,1.0,3.0,8.0,1.0,5.0,7.0,7.0,5.0,Hufflepuff
,6.0,,,,,,,,
Half-blood,5.63420541796778,68.0415384314357,3.0624289934485334,3.130048396186507,3.8626173399825454,19.275680933633186,18.09004856489897,26.434831956365198,Ravenclaw
Half-blood,8.0,7.0,1.0,5.0,0.0,8.0,10.0,1.0,Gryffindor
Muggle-born,4.0,8.0,7.0,6.0,1.0,0.0,1.0,9.0,Ravenclaw
,,,,,,,,6.0,
Pure-blood,1.0,6.0,5.0,10.0,10.0,8.0,9.0,1.0,Slytherin
Half-blood,2.0,9.0,2.0,6.0,1.0,0.0,7.0,10.0,Ravenclaw
,,,,,,5.0,,,
Pure-blood,7.0,7.0,7.0,7.0,0.0,0.0,3.0,1.0,Hufflepuff
Pure-blood,2.0,1.0,10.0,6.0,1.0,1.0,4.0,5.0,Hufflepuff
Pure-blood,43.171891657899636,15.029291578484752,51.05051080526533,42.066449612638735,17.774408553267584,10.937832606960056,27.29446979958002,15.003812330283298,Hufflepuff
Half-blood,19.77844234384569,10.26919306121059,68.3929521830052,8.857721718122823,23.44516481154919,34.99735121422427,18.151883638752846,3.3197329500212707,Hufflepuff
Half-blood,10.963923676776249,49.40472348908054,10.564285470359355,19.090593982374102,14.97388209776064,80.31244881872526,34.20310823696847,9.372593518709047,Gryffindor
Half-blood,6.92599250362504,34.40356075903816,3.505995096384628,69.0186744373039,8.985553969657783,63.77226887425618,90.94791150039237,32.69974294160353,Slytherin
Pure-blood,5.0,8.0,1.0,3.0,2.0,7.0,3.0,10.0,Ravenclaw
Half-blood,9.0,6.0,7.0,4.0,3.0,6.0,10.0,7.0,Gryffindor
Pure-blood,1.0,7.0,1.0,6.0,4.0,6.0,2.0,8.0,Ravenclaw
Half-blood,28.649838684864378,14.874010191553351,15.447757324420843,6.480730037875555,0.0,34.33448764657129,29.68588242823915,10.983903754276048,Ravenclaw
Half-blood,7.0,4.0,4.0,5.0,5.0,10.0,10.0,3.0,Gryffindor
Half-blood,6.0,2.0,7.0,8.0,7.0,8.0,9.0,3.0,Slytherin
Pure-blood,2.0,9.0,6.0,1.0,0.0,7.0,4.0,8.0,Ravenclaw
Muggle-born,1.0,5.0,5.0,9.0,9.0,7.0,7.0,1.0,Slytherin
Muggle-born,3.0,1.0,2.0,7.0,10.0,10.0,10.0,2.0,Slytherin
Pure-blood,5.0,2.0,5.0,9.0,10.0,9.0,7.0,7.0,Slytherin
Pure-blood,4.306703188332392,66.74721526127243,9.505770706580757,9.569492335902094,8.252736650794978,24.833271532156893,46.06623649107159,84.34174425093069,Ravenclaw
Half-blood,17.784731168862834,3.763656816690779,17.147975743241584,26.405009605017213,1.1807034706314523,30.650605393050355,2.5352764108923753,30.80297630112867,Ravenclaw
Muggle-born,9.0,2.0,1.0,1.0,1.0,9.0,10.0,7.0,Gryffindor
Half-blood,1.0,1.0,10.0,6.0,3.0,4.0,4.0,1.0,Hufflepuff
Muggle-born,2.0,9.0,1.0,2.0,3.0,0.0,5.0,8.0,Ravenclaw
Half-blood,58.969511489402606,53.29428521536986,10.398766140771684,25.749690308960396,11.532316861607462,37.66605035614711,34.547620442593306,39.42413307840464,Ravenclaw
Half-blood,2.0,6.0,5.0,9.0,8.0,6.0,9.0,6.0,Slytherin
,9.0,,,,1.0,,,2.0,
Muggle-born,6.0,9.0,5.0,1.0,0.0,4.0,7.0,10.0,Ravenclaw
Half-blood,4.853762136997753,8.930484041497106,47.87988945916542,34.286098271207024,19.434949575806446,4.677083872293073,5.5828354251691055,34.440924883498894,Hufflepuff
Muggle-born,28.03574015801486,32.103218307133865,4.569215507850598,28.417035020560512,1.097576432561969,0.0,29.557781779047627,5.214384004348735,Ravenclaw
Muggle-born,1.0,1.0,8.0,3.0,4.0,2.0,3.0,7.0,Hufflepuff
